sent_id,sys_name,orig_sent,simp_sent,rater_id,simplicity
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",11,100
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",18,20
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",19,13
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",21,76
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",23,46
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",26,100
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",28,0
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",30,91
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",33,59
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",47,16
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",59,40
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",60,25
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",61,100
119,DMASS-DCSS,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.","Shade sets the main plot of the novel in motion when he impetuously defies that law, and accidentally enters a chain of events that leads to the destruction of his colony's home, killing their Sunshine migration, and his separation from them.",63,11
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,4,0
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,19,84
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,23,1
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,30,89
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,36,94
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,43,81
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,44,9
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,50,19
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,55,5
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,56,85
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,59,20
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,60,30
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,61,100
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,62,0
119,Dress-Ls,"Shade sets the main plot of the novel in motion when he impetuously defies that law, and inadvertently initiates a chain of events that leads to the destruction of his colony's home, forcing their premature migration, and his separation from them.",The story was the main plot of the novel in motion when he impetuously defies that law.,65,53
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,4,50
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,12,58
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,18,100
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,19,0
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,21,67
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,22,0
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,26,100
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,34,95
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,35,91
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,41,0
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,43,100
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,50,49
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,55,23
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,59,100
120,ACCESS,The female equivalent is a daughter.,The female is called a daughter.,61,100
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,4,50
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,12,55
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,19,100
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,20,80
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,21,100
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,23,50
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,28,0
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,30,77
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,43,100
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,45,43
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,50,33
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,55,39
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,59,50
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,60,53
120,Hybrid,The female equivalent is a daughter.,The equivalent is a daughter.,61,54
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,4,50
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,12,100
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,19,100
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,20,75
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,21,100
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,23,61
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,28,0
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,30,76
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,43,62
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,45,20
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,50,9
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,55,48
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,59,60
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,60,34
120,SBMT-SARI,The female equivalent is a daughter.,The female equivalent is a girl.,61,58
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,8,92
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,11,100
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,12,91
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,14,75
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,19,100
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,26,100
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,28,20
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,30,81
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,33,100
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,45,100
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,50,76
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,54,77
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,56,85
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,60,37
121,DMASS-DCSS,He was diagnosed with inoperable abdominal cancer in April 1999.,He was told that he was sick with cancer in April 1999.,61,100
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,0,11
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,8,1
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,11,100
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,12,33
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,19,79
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,21,67
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,23,9
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,26,65
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,30,78
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,33,68
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,45,55
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,59,50
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,60,54
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,61,24
123,DMASS-DCSS,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,Chess played is usually limited chess in which each player has a total of twelve minutes for the whole game.,63,11
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,6,58
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,12,61
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,18,30
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,19,100
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,21,100
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,22,100
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,26,100
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,34,77
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,35,14
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,43,50
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,50,41
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,55,34
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,56,55
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,59,100
123,Hybrid,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each competitor has a total of twelve minutes.,61,100
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,4,75
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,6,31
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,19,90
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,20,85
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,21,100
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,23,51
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,30,91
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,43,53
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,45,91
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,50,36
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,52,76
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,55,46
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,59,75
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,60,54
123,PBMT-R,The form of chess played is speed chess in which each competitor has a total of twelve minutes for the whole game.,The form of chess played is speed chess in which each player has a total of twelve minutes for the whole game.,61,100
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,5,85
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,8,80
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,12,100
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,18,90
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,19,100
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,20,90
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,21,100
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,23,80
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,26,100
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,30,89
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,33,100
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,37,79
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,56,55
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,60,78
124,Dress-Ls,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,The Amazon Basin is the part of South America drained by the Amazon River.,61,100
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,6,0
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,8,25
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,18,0
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,19,0
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,21,14
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,22,0
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,26,100
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,34,10
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,35,10
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,43,28
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,46,2
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,50,0
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,55,5
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,59,0
124,Hybrid,The Amazon Basin is the part of South America drained by the Amazon River and its tributaries.,Amazon the basin is the part of South America drained and.,61,5
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,4,100
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,6,78
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,17,45
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,19,100
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,20,70
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,21,55
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,23,100
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,30,60
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,42,73
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,43,80
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,50,91
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,55,27
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,56,95
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,59,70
125,DMASS-DCSS,The two former presidents were later separately charged with mutiny and treason for their roles in the 1979 coup and the 1980 Gwangju massacre.,The two old presidents were charged with mutiny and treason for their roles in the coup and the 1980 Gwangju massacre.,61,100
126,ACCESS,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,Moderate to bad damage reached the Atlantic coastline and as far as West Virginia.,6,8
126,ACCESS,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,Moderate to bad damage reached the Atlantic coastline and as far as West Virginia.,12,36
126,ACCESS,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,Moderate to bad damage reached the Atlantic coastline and as far as West Virginia.,19,100
